date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:50	175310/175310	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:44%20GMT	https://www.maxmilhas.com.br/passagens-aereas	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/passagens-aereas.html	(from )
13:06:51	238/238	---MCZ	200	added ('OK')	text/plain	etag:W/%2266e3013c-219%22	https://www.maxmilhas.com.br/robots.txt		(from )
13:06:51	150605/150605	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:21%20GMT	https://www.maxmilhas.com.br/	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/index.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:51	183/183	---MCZ	200	added ('OK')	text/css	etag:W/%22b7-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/css/b1e55e44eb1f6d85.css	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/css/b1e55e44eb1f6d85.css	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:52	810523/810523	---M--	200	added ('OK')	image/png	etag:%22dc5d823d50e9e39196f64360fd80fd58%22	https://website-hangar-assets.maxmilhas.com.br/2023/04/05/642d807791c92opengraph.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2023/04/05/642d807791c92opengraph.png	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:52	91434/91434	---MCZ	200	added ('OK')	application/javascript	etag:W/%221652a-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:52	4047/4047	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fcf-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/webpack-b8dcc231153ea4b4.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/webpack-b8dcc231153ea4b4.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:52	130002/130002	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fbd2-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/framework-79bce4a3a540b080.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/framework-79bce4a3a540b080.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:52	188070/188070	---MCZ	200	added ('OK')	application/javascript	etag:W/%222dea6-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/main-3d92532f0a92468f.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/main-3d92532f0a92468f.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:53	1717737/1717737	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a35e9-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/pages/_app-00566283ff2cc02d.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/pages/_app-00566283ff2cc02d.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:53	727342/727342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b192e-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/9067-8225482b45f71b94.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/9067-8225482b45f71b94.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:53	29800/29800	---MCZ	200	added ('OK')	application/javascript	etag:W/%227468-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/2455-bc40dbddaa26fe5d.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/2455-bc40dbddaa26fe5d.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:53	39297/39297	---MCZ	200	added ('OK')	application/javascript	etag:W/%229981-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/pages/passagens-aereas-c7998ea37c8b9c8f.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/pages/passagens-aereas-c7998ea37c8b9c8f.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:54	10320/10320	---MCZ	200	added ('OK')	application/javascript	etag:W/%222850-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_buildManifest.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_buildManifest.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:54	77/77	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_ssgManifest.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_ssgManifest.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:54	92/92	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c-191e2266608%22	https://www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_middlewareManifest.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/wZncPBnIvqApbbJmAB0G0/_middlewareManifest.js	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:54	12131/12131	---MCZ	200	added ('OK')	text/css	etag:W/%2250ba5e1b33a4463ad37ba8b0661831d7%22	https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/style6fa9.css	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:54	1846/1846	---M--	200	added ('OK')	image/webp	etag:9o093bkVhGjtsDY4LDyO-qqw1saVpL9V4eFqhFWA068=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2023%2F03%2F31%2F642630a886a31logo_2023.png&w=336&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/642630a886a31logo_20232195.webp	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:56	152684/152684	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:58%20GMT	https://www.maxmilhas.com.br/hotel	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/hotel.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:56	173459/173459	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:58%20GMT	https://www.maxmilhas.com.br/vender-milhas	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/vender-milhas.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:56	200091/200091	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:59%20GMT	https://www.maxmilhas.com.br/maxradar	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/maxradar.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:57	176244/176244	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:59%20GMT	https://www.maxmilhas.com.br/oportunidades-passagens-baratas	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/oportunidades-passagens-baratas.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:57	200929/200929	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:06:59%20GMT	https://www.maxmilhas.com.br/cartao-presente	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cartao-presente.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:57	176970/176970	---M--	200	added ('OK')	image/webp	etag:okp4W0-RwnbpI+3CCaxgMVAINCIcyhdfO5th2y1oaso=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2023%2F04%2F06%2F642f538ea4168IMAGEM-PASSAGEM_1366-1-1.png&w=1296&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/642f538ea4168IMAGEM-PASSAGEM_1366-1-10c2d.webp	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:57	17124/17124	---M--	200	added ('OK')	image/webp	etag:yQ33NVtj+TcZJyxVcL8t6T-GyNDfjcYV3+cIk+Iz2JM=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2024%2F09%2F06%2F66db6d337e3e3Banner-desktop.webp&w=1296&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/66db6d337e3e3Banner-desktop39c0.webp	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:59	172759/172759	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:01%20GMT	https://www.maxmilhas.com.br/cia-aerea/gol	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cia-aerea/gol.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:06:59	172679/172679	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:02%20GMT	https://www.maxmilhas.com.br/cia-aerea/latam	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cia-aerea/latam.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:00	172817/172817	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:03%20GMT	https://www.maxmilhas.com.br/cia-aerea/azul	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cia-aerea/azul.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:01	172397/172397	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:03%20GMT	https://www.maxmilhas.com.br/cia-aerea/tap	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cia-aerea/tap.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:02	129511/129511	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:04%20GMT	https://www.maxmilhas.com.br/quemsomos	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/quemsomos.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:02	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2016:07:04%20GMT	https://www.maxmilhas.com.br/blog/	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/blog/index.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:03	123029/123029	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:05%20GMT	https://www.maxmilhas.com.br/imprensa	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/imprensa.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:03	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2016:07:05%20GMT	https://www.maxmilhas.com.br/trabalhe-conosco	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/trabalhe-conosco	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:04	260238/260238	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:06%20GMT	https://www.maxmilhas.com.br/terms/client-register	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/terms/client-register.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:04	164479/164479	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:07%20GMT	https://www.maxmilhas.com.br/terms/privacy-policy	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/terms/privacy-policy.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:04	6/6	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Fri,%2013%20Sep%202024%2016:07:07%20GMT	https://www.maxmilhas.com.br/cliente/minhas-viagens-light	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cliente/minhas-viagens-light	(from https://www.maxmilhas.com.br/passagens-aereas)
13:07:05	22950/22950	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2016:07:07%20GMT	https://www.maxmilhas.com.br/login	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/login.html	(from https://www.maxmilhas.com.br/passagens-aereas)
13:11:05	15493/15493	---MCZ	200	added ('OK')	application/javascript	etag:W/%223c85-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/9288-d7a919a083b4640c.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/9288-d7a919a083b4640c.js	(from https://www.maxmilhas.com.br/)
13:11:06	25028/25028	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261c4-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/pages/index-2061f783e0a5d6c1.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/pages/index-2061f783e0a5d6c1.js	(from https://www.maxmilhas.com.br/)
13:11:06	178354/178354	---M--	200	added ('OK')	image/webp	etag:fN27OE2x4o4+h+ugIa0wDhj5J12AIF+ZxmYiPynkPho=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2024%2F09%2F09%2F66ded79f57543banner_site_diadocliente_main.webp&w=1296&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/66ded79f57543banner_site_diadocliente_main4252.webp	(from https://www.maxmilhas.com.br/)
13:11:06	29/29	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Fri,%2013%20Sep%202024%2016:11:09%20GMT	https://www.maxmilhas.com.br/cliente/minhas-viagens-light/reembolsos	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/cliente/minhas-viagens-light/reembolsos	(from https://www.maxmilhas.com.br/)
13:11:07	6/6	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Fri,%2013%20Sep%202024%2016:11:09%20GMT	https://www.maxmilhas.com.br/hoteis/minhas-reservas	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/hoteis/minhas-reservas	(from https://www.maxmilhas.com.br/)
13:11:07	72954/72954	---M--	200	added ('OK')	image/webp	etag:yDM3vBz8ngG9mktVRzb3cTe3Xiwt18gqYPyPRtEa5y4=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2023%2F04%2F06%2F642f2e27f2677escolhem.webp&w=1296&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/642f2e27f2677escolhemead7.webp	(from https://www.maxmilhas.com.br/)
13:11:07	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2016:11:10%20GMT	https://www.maxmilhas.com.br/trabalhe-conosco	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/trabalhe-conosco	(from https://www.maxmilhas.com.br/)
13:11:08	67472/67472	---MCZ	200	added ('OK')	text/css	etag:W/%2210790-YjglIbLpquHGP5n5JaOHXLl5wHI%22	https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/css/bootstrap-grid.css	C:/Users/fabiano/Documents/pax%20latam/cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/css/bootstrap-grid.css	(from https://www.maxmilhas.com.br/_next/static/css/b1e55e44eb1f6d85.css)
13:11:09	67720/67720	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2243c2bbf421ba61b73edfddfb647256ff%22	https://cdn.icomoon.io/124302/MaxIcons/max-icons.eot?i1f7f2	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/max-iconscbbe.eot	(from https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx)
13:11:09	33668/33668	---M--	200	added ('OK')	application/font-woff2	etag:%220d2cc47825885b458eba4cc1665cc1a9%22	https://cdn.icomoon.io/124302/MaxIcons/max-icons.woff2?i1f7f2	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/max-iconscbbe.woff2	(from https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx)
13:11:09	67548/67548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2296d00f01085b3d2d27586893ca04490a%22	https://cdn.icomoon.io/124302/MaxIcons/max-icons.ttf?i1f7f2	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/max-iconscbbe.ttf	(from https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx)
13:11:09	67624/67624	---M--	200	added ('OK')	application/font-woff	etag:%22c5c0bfcba9ddb57406ca9bfc4fd6f5ae%22	https://cdn.icomoon.io/124302/MaxIcons/max-icons.woff?i1f7f2	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/max-iconscbbe.woff	(from https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx)
13:11:10	270119/270119	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f4e820e0b6ab36c4014a4ef19fdcae19%22	https://cdn.icomoon.io/124302/MaxIcons/max-icons.svg?i1f7f2	C:/Users/fabiano/Documents/pax%20latam/cdn.icomoon.io/124302/MaxIcons/max-iconscbbe.svg	(from https://cdn.icomoon.io/124302/MaxIcons/style.css?9raclx)
13:11:10	25257/25257	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a9-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/pages/hotel-1394b5f572d4b986.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/pages/hotel-1394b5f572d4b986.js	(from https://www.maxmilhas.com.br/hotel)
13:11:10	164324/164324	---M--	200	added ('OK')	image/webp	etag:fc3qmlGSBjJDPmwPDhCNOXb-DCAxAOkI1iWC-4QZf8I=	https://www.maxmilhas.com.br/_next/image?url=https%3A%2F%2Fwebsite-hangar-assets.maxmilhas.com.br%2F2024%2F09%2F09%2F66ded79ea9480banner_site_diadocliente_hoteis.webp&w=1296&q=90	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/66ded79ea9480banner_site_diadocliente_hoteis97e8.webp	(from https://www.maxmilhas.com.br/hotel)
13:11:10	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2016:11:13%20GMT	https://www.maxmilhas.com.br/trabalhe-conosco	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/trabalhe-conosco	(from https://www.maxmilhas.com.br/hotel)
13:11:11	3464/3464	---M--	200	added ('OK')	image/png	etag:%22947b96485d5d6000098c7434532fc939%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-1.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-1.png	(from https://www.maxmilhas.com.br/hotel)
13:11:12	2199/2199	---M--	200	added ('OK')	image/png	etag:%22331610784705bb1973017cd7abbc8c6d%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-8.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-8.png	(from https://www.maxmilhas.com.br/hotel)
13:11:12	3796/3796	---M--	200	added ('OK')	image/png	etag:%22001a84b33ace428f00b77ce25b99e562%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-10.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-10.png	(from https://www.maxmilhas.com.br/hotel)
13:11:13	3734/3734	---M--	200	added ('OK')	image/png	etag:%226fae5d17b944295ab493d4777d848756%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-5.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-5.png	(from https://www.maxmilhas.com.br/hotel)
13:11:14	3615/3615	---M--	200	added ('OK')	image/png	etag:%22b8a838d907a285422bb1dbaebe9f950f%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-13.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-13.png	(from https://www.maxmilhas.com.br/hotel)
13:11:14	2780/2780	---M--	200	added ('OK')	image/png	etag:%228cdefb684de6ce9ba1795a3afa44d333%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-15.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-15.png	(from https://www.maxmilhas.com.br/hotel)
13:11:15	3748/3748	---M--	200	added ('OK')	image/png	etag:%229446928cda0ba09c71b307dccb5b9d0c%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-3.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-3.png	(from https://www.maxmilhas.com.br/hotel)
13:11:15	3757/3757	---M--	200	added ('OK')	image/png	etag:%222b77e1c94467d9f835dc655184e6e4b4%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-16.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-16.png	(from https://www.maxmilhas.com.br/hotel)
13:11:16	3105/3105	---M--	200	added ('OK')	image/png	etag:%2266f5f20a74134df47928fc8a028ab162%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-6.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-6.png	(from https://www.maxmilhas.com.br/hotel)
13:11:16	2845/2845	---M--	200	added ('OK')	image/png	etag:%22e608e04b9314f0f00fe2f34ab3d3265b%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-9.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-9.png	(from https://www.maxmilhas.com.br/hotel)
13:11:17	2967/2967	---M--	200	added ('OK')	image/png	etag:%22bb515152c4b72edcaa7ba592e5499d60%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-7.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-7.png	(from https://www.maxmilhas.com.br/hotel)
13:11:18	3330/3330	---M--	200	added ('OK')	image/png	etag:%22d8eb8267ba558fab26693261f25fe16a%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-11.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-11.png	(from https://www.maxmilhas.com.br/hotel)
13:11:18	3039/3039	---M--	200	added ('OK')	image/png	etag:%228673f41bf5ef776a2f2877b42c0d8153%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-4.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-4.png	(from https://www.maxmilhas.com.br/hotel)
13:11:19	3671/3671	---M--	200	added ('OK')	image/png	etag:%22e8744c05528f24a0eb34b9bff26dd940%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-12.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-12.png	(from https://www.maxmilhas.com.br/hotel)
13:11:19	3157/3157	---M--	200	added ('OK')	image/png	etag:%221e7f62c25aa9775000823ce499ea2672%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-17.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-17.png	(from https://www.maxmilhas.com.br/hotel)
13:11:20	2566/2566	---M--	200	added ('OK')	image/png	etag:%22a2403a3ea1741f9bb2b81f5f5815b44a%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/user-2.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/user-2.png	(from https://www.maxmilhas.com.br/hotel)
13:11:24	10210/10210	---M--	200	added ('OK')	image/png	etag:%229f8dab98f9ffb92ca9fd2c877f3914c0%22	https://website-hangar-assets.maxmilhas.com.br/2019/08/img-newsletter-1024.png	C:/Users/fabiano/Documents/pax%20latam/website-hangar-assets.maxmilhas.com.br/2019/08/img-newsletter-1024.png	(from https://www.maxmilhas.com.br/hotel)
13:11:26	62382/62382	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aa023ecd79ee30884329b60784799ddb%22	https://marketing-whitelabel.maxmilhas.com.br/js/vendor.js	C:/Users/fabiano/Documents/pax%20latam/marketing-whitelabel.maxmilhas.com.br/js/vendor.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:26	17121/17121	---MCZ	200	added ('OK')	application/javascript	etag:W/%225014d3ce02cd126318b8c8b38b88c4f3%22	https://marketing-whitelabel.maxmilhas.com.br/js/whitelabel.js	C:/Users/fabiano/Documents/pax%20latam/marketing-whitelabel.maxmilhas.com.br/js/whitelabel.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:26	4795/4795	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212bb-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/5768-5d3ad97b7e7d6ba8.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/5768-5d3ad97b7e7d6ba8.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:27	66692/66692	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210484-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/1948-e7acc9a8c1faf6db.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/1948-e7acc9a8c1faf6db.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:27	12724/12724	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231b4-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/7570-f3c221e372bd367f.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/7570-f3c221e372bd367f.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:27	5971/5971	---MCZ	200	added ('OK')	application/javascript	etag:W/%221753-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/3786-e424e2b9401ecdc4.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/3786-e424e2b9401ecdc4.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:27	9061/9061	---MCZ	200	added ('OK')	application/javascript	etag:W/%222365-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/8786-a72374d8c49324e9.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/8786-a72374d8c49324e9.js	(from https://www.maxmilhas.com.br/vender-milhas)
13:11:28	11176/11176	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ba8-191e224a4d0%22	https://www.maxmilhas.com.br/_next/static/chunks/7937-2c3dd607ccdb526e.js	C:/Users/fabiano/Documents/pax%20latam/www.maxmilhas.com.br/_next/static/chunks/7937-2c3dd607ccdb526e.js	(from https://www.maxmilhas.com.br/vender-milhas)
